bike_age,kms_clipped,power_bhp_clipped,mileage_kmpl_clipped,cc,owner_first,owner_fourth_or_more,owner_second,owner_third,brand_Bajaj,brand_Benelli,brand_Harley-Davidson,brand_Hero,brand_Honda,brand_Hyosung,brand_Jawa,brand_Kawasaki,brand_Ktm,brand_Other,brand_Royal,brand_Suzuki,brand_Triumph,brand_Tvs,brand_Um,brand_Yamaha,price
10,9700.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,110000
8,4100.0,19.0,35.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69000
8,9200.0,14.3,45.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,61500
10,42.0,23.2,42.0,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46500
18,25000.0,15.0,65.0,180.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18000
9,8500.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,125000
9,16700.0,27.2,25.0,500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,150000
5,2850.0,19.1,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,215000
7,16000.0,27.2,35.0,500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,221000
12,68000.0,16.0,42.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,80000
6,16300.0,18.7,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,133800
8,28000.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,130000
11,64000.0,17.0,45.0,180.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48000
8,8600.0,19.8,25.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,130000
12,13880.0,19.8,35.0,350.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,72000
8,52.0,15.44,52.0,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60800
6,65.0,10.0,65.0,125.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,65000
6,4000.0,11.8,,125.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67700
11,40000.0,8.25,83.0,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,27000
7,8100.0,29.6,,250.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,148000
7,58.0,13.0,58.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,66795
7,4500.0,42.3,26.0,390.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,210000
12,29106.0,19.0,40.0,220.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35400
7,16000.0,24.8,35.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,145000
15,44000.0,12.927240000000001,65.0,135.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17250
10,16000.0,14.6,40.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,39100
7,10149.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,130000
7,10473.0,16.7,42.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,97000
10,35.0,24.16,35.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66000
9,14200.0,47.0,20.0,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,380000
6,15694.0,8.2,,110.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,50000
9,30000.0,37.73,25.0,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,185000
10,42.0,23.2,42.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65000
6,58.0,13.0,58.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,99000
10,8000.0,27.2,32.0,500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,120000
11,21000.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,81100
8,32700.0,24.6,35.0,200.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,94700
6,37000.0,9.011519999999999,45.0,125.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,60000
17,47318.0,19.8,30.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,44000
10,17000.0,25.0,35.0,200.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,96000
6,20000.0,16.1,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,100000
10,37000.0,14.6,40.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,43300
7,22000.0,19.0,53.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73300
6,6000.0,18.1,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,99000
10,13300.0,27.2,32.0,500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,110800
5,4000.0,24.5,,250.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,341700
12,60.0,15.2,60.0,160.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,40000
11,35300.0,14.0,60.0,150.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,38600
7,25181.0,42.3,26.0,390.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,230000
9,55.0,8.25,55.0,110.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,27000
11,39000.0,27.2,25.0,500.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,99000
9,74500.0,11.8,57.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27800
10,50000.0,14.6,40.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,50000
14,50000.0,21.0,38.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31125
7,9000.0,19.0,53.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75000
8,17900.0,19.0,53.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69500
11,31945.0,8.5,59.0,125.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,32000
9,45.0,17.3,45.0,180.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,59000
8,33500.0,28.16,25.0,250.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125000
10,41036.0,26.1,25.0,500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,70440
7,10000.0,33.0,22.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,170000
12,30732.0,16.7,42.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,63300
7,15800.0,18.7,,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,135000
9,47000.0,78.9,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1000000
7,1100.0,42.9,25.0,390.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,220000
9,10878.0,19.0,53.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,61500
6,2000.0,15.3,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95000
7,28.0,34.5,28.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96750
14,65.0,11.0,65.0,125.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,19000
32,45.0,7.029,45.0,100.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25000
9,14367.0,11.0,55.0,125.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28000
11,12331.0,14.0,53.0,150.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,26000
9,50000.0,17.0,65.0,180.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55000
21,30000.0,19.8,30.0,350.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,36900
7,16445.0,14.6,40.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,88187
10,65.0,10.0,65.0,125.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,52000
5,65.0,10.0,65.0,125.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,71500
6,27500.0,15.3,,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76000
8,26500.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,120000
7,6000.0,18.7,,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,160000
6,12000.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,150000
12,20000.0,25.0,35.0,200.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,70000
9,36000.0,19.0,53.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70000
6,10000.0,27.0,,295.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,150000
13,38.0,26.15,38.0,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,63400
11,19980.0,8.2,5.0,100.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35000
9,26000.0,26.1063,25.0,500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,210000
8,30900.0,17.0,65.0,180.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69000
12,25000.0,14.2,50.0,150.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30000
6,29900.0,13.0,,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,90000
7,24859.0,14.3,,125.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,125000
7,28.0,34.5,28.0,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,160000
15,46333.0,21.0,38.0,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35000
10,58.0,13.0,58.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,52000
6,40000.0,16.1,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,87600
12,10000.0,8.5,60.0,110.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,17800
12,65.0,14.85,65.0,150.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30300
13,65.0,14.85,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50000
12,42000.0,21.0,38.0,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27000
6,1200.0,33.0,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,277500
6,400.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,137000
8,5000.0,42.9,25.0,390.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,220000
10,7800.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,120000
10,25555.0,19.8,37.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,90000
15,60000.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,49000
5,2100.0,11.64,62.0,125.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,79000
5,5500.0,27.0,,295.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,180000
15,60000.0,15.0,65.0,180.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28000
9,23000.0,21.0,38.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65000
12,60.0,14.0,60.0,150.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,30000
6,17000.0,15.3,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80000
7,13966.0,21.0,38.0,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80100
6,11200.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,120000
10,19000.0,27.2,25.0,500.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,110000
7,20000.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,149000
9,10000.0,26.21,27.0,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,175000
8,23000.0,24.6,35.0,200.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,95000
8,27000.0,19.0,53.0,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60000
7,35.0,24.5,35.0,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125000
14,10394.0,67.2,21.0,650.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,329000
7,19212.0,14.6,,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,75000
6,20000.0,17.0,65.0,180.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78000
9,27000.0,14.3,50.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52100
11,65.0,14.85,65.0,150.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35000
8,40.0,20.7,40.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,83500
12,35.0,23.19,35.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37000
12,65.0,10.0,65.0,125.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,41400
16,60000.0,14.0,53.0,150.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45000
5,17000.0,19.8,35.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,180000
6,2500.0,16.1,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,95800
7,19600.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,165000
8,58.0,13.0,58.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,62200
8,40.0,20.7,40.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72000
13,65.0,14.85,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24100
8,13000.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,131100
14,58.0,13.0,58.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,21100
16,25000.0,15.0,65.0,180.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40000
6,20373.0,8.2,,110.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,45600
11,45.0,13.0,45.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,27693
7,25500.0,20.3,43.0,250.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,110000
13,32000.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,71299
9,9246.0,9.3,55.0,110.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,38400
14,65.0,14.85,65.0,150.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20400
10,47000.0,19.0,35.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40000
12,65.0,10.0,65.0,125.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,20100
7,84.0,8.25,84.0,110.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,58800
19,46000.0,8.2,81.0,100.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,26000
6,65.0,15.0,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,81000
6,37.0,19.8,37.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,128000
6,65.0,15.0,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95000
8,45000.0,8.9,55.0,125.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,57000
8,31220.0,12.0,57.0,125.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32000
14,80000.0,8.24715,45.0,100.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20000
8,28.0,34.5,28.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,140000
5,9100.0,15.6,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,100000
9,22000.0,26.1063,25.0,500.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,160000
11,58.0,13.0,58.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,38400
6,7000.0,16.0,42.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,180000
10,70.0,12.87,70.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30000
8,22000.0,15.345,,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55200
9,59947.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,140000
8,40.0,20.7,40.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,75000
11,20000.0,12.375,65.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29900
6,23000.0,47.0,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,250000
9,52000.0,13.0,64.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45000
8,33596.0,8.24715,55.0,100.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,44000
9,17300.0,11.8,57.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43000
8,52.0,15.44,52.0,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,58000
9,33500.0,14.3,50.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44700
13,41467.0,17.0,40.0,223.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,38500
7,12000.0,42.9,25.0,390.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,190800
9,9000.0,37.73,25.0,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,203921
19,20263.0,8.1,89.0,100.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25000
6,9500.0,8.2,81.0,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,60000
6,1166.0,47.0,20.0,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,399000
14,38000.0,15.0,65.0,180.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24000
12,19000.0,65.0,18.0,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,515000
7,5500.0,67.2,21.0,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,515000
10,22000.0,16.0,42.0,150.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,80000
12,18.0,65.0,18.0,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,699000
6,11000.0,25.1,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,208800
7,16000.0,14.6,,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,90000
6,52.0,15.44,52.0,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,95000
7,16100.0,20.3,43.0,250.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,108937
7,6330.0,18.7,,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,125000
5,12000.0,20.51,43.0,250.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,103750
12,50000.0,8.5,60.0,110.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,31000
6,11798.0,13.0,45.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,100000
11,58.0,13.0,58.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,46000
12,34000.0,12.375,65.0,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17600
11,29400.0,9.0,75.0,125.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,19500
11,65.0,14.85,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25000
6,29300.0,38.26,,300.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,280000
11,38.0,26.15,38.0,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,89990
6,5929.0,78.9,15.0,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,945000
7,25500.0,11.8,57.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40000
16,10022.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,90000
11,41000.0,17.0,40.0,223.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30000
9,3198.0,27.2,32.0,500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,102850
6,12000.0,14.297,40.0,125.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,145250
5,8000.0,42.3,26.0,390.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,280125
5,8000.0,19.0,,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,155625
6,14000.0,27.2,32.0,500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,168000
6,40.0,20.23,40.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,110000
6,10000.0,42.9,25.0,390.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,233437
6,9000.0,24.5,32.0,410.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,197125
6,6000.0,42.3,26.0,390.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,207500
6,7525.0,18.3,,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,145000
6,15000.0,14.0,63.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,77200
10,35000.0,14.3,50.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47500
16,65000.0,19.8,35.0,350.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,50000
5,25000.0,15.0,55.47,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,66000
12,40000.0,19.8,35.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,70000
8,30000.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,127500
7,20000.0,27.2,35.0,500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,190000
13,65000.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,800000
13,65.0,14.85,65.0,150.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30000
8,14500.0,19.8,40.0,350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,93750
7,450.0,14.6,,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,75000
10,70.0,12.87,70.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45000
5,25.0,47.0,25.0,650.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,275000
9,35.0,24.5,35.0,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50175
8,40000.0,24.6,35.0,200.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,130000
12,28592.0,13.0,45.0,150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,41500
10,70.0,12.87,70.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50000
13,46000.0,13.0,64.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30000
8,28.0,34.5,28.0,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74183
5,13500.0,15.0,55.47,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,90000
